date,store,category,product,sales
2023-04-15,Store_A,Groceries,Bread,43
2023-04-16,Store_A,Groceries,Bread,42
2023-04-17,Store_A,Groceries,Bread,45
2023-04-18,Store_A,Groceries,Bread,42
2023-04-19,Store_A,Groceries,Bread,44
2023-04-20,Store_A,Groceries,Bread,38
2023-04-21,Store_A,Groceries,Bread,45
2023-04-22,Store_A,Groceries,Bread,41
2023-04-23,Store_A,Groceries,Bread,43
2023-04-24,Store_A,Groceries,Bread,46
2023-04-25,Store_A,Groceries,Bread,37
2023-04-26,Store_A,Groceries,Bread,47
2023-04-27,Store_A,Groceries,Bread,42
2023-04-28,Store_A,Groceries,Bread,48
2023-04-29,Store_A,Groceries,Bread,41
2023-04-30,Store_A,Groceries,Bread,45
2023-05-01,Store_A,Groceries,Bread,41
2023-05-02,Store_A,Groceries,Bread,44
2023-05-03,Store_A,Groceries,Bread,47
2023-05-04,Store_A,Groceries,Bread,47
2023-05-05,Store_A,Groceries,Bread,47
2023-05-06,Store_A,Groceries,Bread,55
2023-05-07,Store_A,Groceries,Bread,51
2023-05-08,Store_A,Groceries,Bread,55
2023-05-09,Store_A,Groceries,Bread,52
2023-05-10,Store_A,Groceries,Bread,50
2023-05-11,Store_A,Groceries,Bread,57
2023-05-12,Store_A,Groceries,Bread,59
2023-05-13,Store_A,Groceries,Bread,54
2023-05-14,Store_A,Groceries,Bread,58
2023-05-15,Store_A,Groceries,Bread,55
2023-05-16,Store_A,Groceries,Bread,61
2023-05-17,Store_A,Groceries,Bread,62
2023-05-18,Store_A,Groceries,Bread,61
2023-05-19,Store_A,Groceries,Bread,61
2023-05-20,Store_A,Groceries,Bread,60
2023-05-21,Store_A,Groceries,Bread,63
2023-05-22,Store_A,Groceries,Bread,56
2023-05-23,Store_A,Groceries,Bread,65
2023-05-24,Store_A,Groceries,Bread,59
2023-05-25,Store_A,Groceries,Bread,59
2023-05-26,Store_A,Groceries,Bread,58
2023-05-27,Store_A,Groceries,Bread,57
2023-05-28,Store_A,Groceries,Bread,58
2023-05-29,Store_A,Groceries,Bread,54
2023-05-30,Store_A,Groceries,Bread,55
2023-05-31,Store_A,Groceries,Bread,61
2023-06-01,Store_A,Groceries,Bread,61
2023-06-02,Store_A,Groceries,Bread,52
2023-06-03,Store_A,Groceries,Bread,54
2023-06-04,Store_A,Groceries,Bread,58
2023-06-05,Store_A,Groceries,Bread,57
2023-06-06,Store_A,Groceries,Bread,55
2023-06-07,Store_A,Groceries,Bread,47
2023-06-08,Store_A,Groceries,Bread,46
2023-06-09,Store_A,Groceries,Bread,53
2023-06-10,Store_A,Groceries,Bread,51
2023-06-11,Store_A,Groceries,Bread,52
2023-06-12,Store_A,Groceries,Bread,50
2023-06-13,Store_A,Groceries,Bread,47
2023-06-14,Store_A,Groceries,Bread,42
2023-06-15,Store_A,Groceries,Bread,41
2023-06-16,Store_A,Groceries,Bread,40
2023-06-17,Store_A,Groceries,Bread,42
2023-06-18,Store_A,Groceries,Bread,40
2023-06-19,Store_A,Groceries,Bread,42
2023-06-20,Store_A,Groceries,Bread,38
2023-06-21,Store_A,Groceries,Bread,39
2023-06-22,Store_A,Groceries,Bread,41
2023-06-23,Store_A,Groceries,Bread,37
2023-06-24,Store_A,Groceries,Bread,37
2023-06-25,Store_A,Groceries,Bread,46
2023-06-26,Store_A,Groceries,Bread,45
2023-06-27,Store_A,Groceries,Bread,43
2023-06-28,Store_A,Groceries,Bread,38
2023-06-29,Store_A,Groceries,Bread,45
2023-06-30,Store_A,Groceries,Bread,41
2023-07-01,Store_A,Groceries,Bread,47
2023-07-02,Store_A,Groceries,Bread,44
2023-07-03,Store_A,Groceries,Bread,41
2023-07-04,Store_A,Groceries,Bread,48
2023-07-05,Store_A,Groceries,Bread,47
2023-07-06,Store_A,Groceries,Bread,49
2023-07-07,Store_A,Groceries,Bread,50
2023-07-08,Store_A,Groceries,Bread,53
2023-07-09,Store_A,Groceries,Bread,55
2023-07-10,Store_A,Groceries,Bread,49
2023-07-11,Store_A,Groceries,Bread,57
2023-07-12,Store_A,Groceries,Bread,59
2023-07-13,Store_A,Groceries,Bread,59
2023-07-14,Store_A,Groceries,Bread,61
2023-07-15,Store_A,Groceries,Bread,62
2023-07-16,Store_A,Groceries,Bread,59
2023-07-17,Store_A,Groceries,Bread,54
2023-07-18,Store_A,Groceries,Bread,61
2023-07-19,Store_A,Groceries,Bread,64
2023-07-20,Store_A,Groceries,Bread,60
2023-07-21,Store_A,Groceries,Bread,61
2023-07-22,Store_A,Groceries,Bread,65
2023-07-23,Store_A,Groceries,Bread,62
2023-07-24,Store_A,Groceries,Bread,60
2023-07-25,Store_A,Groceries,Bread,62
2023-07-26,Store_A,Groceries,Bread,64
2023-07-27,Store_A,Groceries,Bread,58
2023-07-28,Store_A,Groceries,Bread,63
2023-07-29,Store_A,Groceries,Bread,56
2023-07-30,Store_A,Groceries,Bread,61
2023-07-31,Store_A,Groceries,Bread,55
2023-08-01,Store_A,Groceries,Bread,57
2023-08-02,Store_A,Groceries,Bread,59
2023-08-03,Store_A,Groceries,Bread,54
2023-08-04,Store_A,Groceries,Bread,52
2023-08-05,Store_A,Groceries,Bread,59
2023-08-06,Store_A,Groceries,Bread,55
2023-08-07,Store_A,Groceries,Bread,48
2023-08-08,Store_A,Groceries,Bread,54
2023-08-09,Store_A,Groceries,Bread,48
2023-08-10,Store_A,Groceries,Bread,46
2023-08-11,Store_A,Groceries,Bread,46
2023-08-12,Store_A,Groceries,Bread,47
2023-08-13,Store_A,Groceries,Bread,50
2023-08-14,Store_A,Groceries,Bread,51
2023-08-15,Store_A,Groceries,Bread,47
2023-08-16,Store_A,Groceries,Bread,46
2023-08-17,Store_A,Groceries,Bread,45
2023-08-18,Store_A,Groceries,Bread,46
2023-08-19,Store_A,Groceries,Bread,38
2023-08-20,Store_A,Groceries,Bread,41
2023-08-21,Store_A,Groceries,Bread,42
2023-08-22,Store_A,Groceries,Bread,45
2023-08-23,Store_A,Groceries,Bread,38
2023-08-24,Store_A,Groceries,Bread,37
2023-08-25,Store_A,Groceries,Bread,46
2023-08-26,Store_A,Groceries,Bread,38
2023-08-27,Store_A,Groceries,Bread,43
2023-08-28,Store_A,Groceries,Bread,39
2023-08-29,Store_A,Groceries,Bread,46
2023-08-30,Store_A,Groceries,Bread,39
2023-08-31,Store_A,Groceries,Bread,44
2023-09-01,Store_A,Groceries,Bread,40
2023-09-02,Store_A,Groceries,Bread,42
2023-09-03,Store_A,Groceries,Bread,47
2023-09-04,Store_A,Groceries,Bread,44
2023-09-05,Store_A,Groceries,Bread,42
2023-09-06,Store_A,Groceries,Bread,47
2023-09-07,Store_A,Groceries,Bread,52
2023-09-08,Store_A,Groceries,Bread,52
2023-09-09,Store_A,Groceries,Bread,54
2023-09-10,Store_A,Groceries,Bread,56
2023-09-11,Store_A,Groceries,Bread,56
2023-09-12,Store_A,Groceries,Bread,55
2023-09-13,Store_A,Groceries,Bread,53
2023-09-14,Store_A,Groceries,Bread,55
2023-09-15,Store_A,Groceries,Bread,52
2023-09-16,Store_A,Groceries,Bread,53
2023-09-17,Store_A,Groceries,Bread,55
2023-09-18,Store_A,Groceries,Bread,61
2023-09-19,Store_A,Groceries,Bread,56
2023-09-20,Store_A,Groceries,Bread,58
2023-09-21,Store_A,Groceries,Bread,57
2023-09-22,Store_A,Groceries,Bread,60
2023-09-23,Store_A,Groceries,Bread,64
2023-09-24,Store_A,Groceries,Bread,56
2023-09-25,Store_A,Groceries,Bread,60
2023-09-26,Store_A,Groceries,Bread,64
2023-09-27,Store_A,Groceries,Bread,56
2023-09-28,Store_A,Groceries,Bread,64
2023-09-29,Store_A,Groceries,Bread,63
2023-09-30,Store_A,Groceries,Bread,58
2023-10-01,Store_A,Groceries,Bread,64
2023-10-02,Store_A,Groceries,Bread,58
2023-10-03,Store_A,Groceries,Bread,57
2023-10-04,Store_A,Groceries,Bread,58
2023-10-05,Store_A,Groceries,Bread,58
2023-10-06,Store_A,Groceries,Bread,58
2023-10-07,Store_A,Groceries,Bread,57
2023-10-08,Store_A,Groceries,Bread,50
2023-10-09,Store_A,Groceries,Bread,56
2023-10-10,Store_A,Groceries,Bread,53
2023-10-11,Store_A,Groceries,Bread,49
2023-10-12,Store_A,Groceries,Bread,48
2023-10-13,Store_A,Groceries,Bread,51
2023-10-14,Store_A,Groceries,Bread,46
2023-10-15,Store_A,Groceries,Bread,47
2023-10-16,Store_A,Groceries,Bread,45
2023-10-17,Store_A,Groceries,Bread,43
2023-10-18,Store_A,Groceries,Bread,49
2023-10-19,Store_A,Groceries,Bread,40
2023-10-20,Store_A,Groceries,Bread,47
2023-10-21,Store_A,Groceries,Bread,47
2023-10-22,Store_A,Groceries,Bread,45
2023-10-23,Store_A,Groceries,Bread,37
2023-10-24,Store_A,Groceries,Bread,46
2023-10-25,Store_A,Groceries,Bread,39
2023-10-26,Store_A,Groceries,Bread,44
2023-10-27,Store_A,Groceries,Bread,42
2023-10-28,Store_A,Groceries,Bread,41
2023-10-29,Store_A,Groceries,Bread,41
2023-10-30,Store_A,Groceries,Bread,42
2023-10-31,Store_A,Groceries,Bread,44
2023-11-01,Store_A,Groceries,Bread,38
2023-11-02,Store_A,Groceries,Bread,47
2023-11-03,Store_A,Groceries,Bread,41
2023-11-04,Store_A,Groceries,Bread,43
2023-11-05,Store_A,Groceries,Bread,50
2023-11-06,Store_A,Groceries,Bread,42
2023-11-07,Store_A,Groceries,Bread,51
2023-11-08,Store_A,Groceries,Bread,45
2023-11-09,Store_A,Groceries,Bread,45
2023-11-10,Store_A,Groceries,Bread,46
2023-11-11,Store_A,Groceries,Bread,46
2023-11-12,Store_A,Groceries,Bread,54
2023-11-13,Store_A,Groceries,Bread,50
2023-11-14,Store_A,Groceries,Bread,51
2023-11-15,Store_A,Groceries,Bread,55
2023-11-16,Store_A,Groceries,Bread,58
2023-11-17,Store_A,Groceries,Bread,60
2023-11-18,Store_A,Groceries,Bread,61
2023-11-19,Store_A,Groceries,Bread,57
2023-11-20,Store_A,Groceries,Bread,58
2023-11-21,Store_A,Groceries,Bread,56
2023-11-22,Store_A,Groceries,Bread,63
2023-11-23,Store_A,Groceries,Bread,63
2023-11-24,Store_A,Groceries,Bread,58
2023-11-25,Store_A,Groceries,Bread,64
2023-11-26,Store_A,Groceries,Bread,58
2023-11-27,Store_A,Groceries,Bread,64
2023-11-28,Store_A,Groceries,Bread,57
2023-11-29,Store_A,Groceries,Bread,65
2023-11-30,Store_A,Groceries,Bread,64
2023-12-01,Store_A,Groceries,Bread,63
2023-12-02,Store_A,Groceries,Bread,63
2023-12-03,Store_A,Groceries,Bread,59
2023-12-04,Store_A,Groceries,Bread,55
2023-12-05,Store_A,Groceries,Bread,60
2023-12-06,Store_A,Groceries,Bread,58
2023-12-07,Store_A,Groceries,Bread,59
2023-12-08,Store_A,Groceries,Bread,55
2023-12-09,Store_A,Groceries,Bread,59
2023-12-10,Store_A,Groceries,Bread,50
2023-12-11,Store_A,Groceries,Bread,53
2023-12-12,Store_A,Groceries,Bread,51
2023-12-13,Store_A,Groceries,Bread,50
2023-12-14,Store_A,Groceries,Bread,45
2023-12-15,Store_A,Groceries,Bread,45
2023-12-16,Store_A,Groceries,Bread,50
2023-12-17,Store_A,Groceries,Bread,44
2023-12-18,Store_A,Groceries,Bread,50
2023-12-19,Store_A,Groceries,Bread,43
2023-12-20,Store_A,Groceries,Bread,47
2023-12-21,Store_A,Groceries,Bread,46
2023-12-22,Store_A,Groceries,Bread,39
2023-12-23,Store_A,Groceries,Bread,45
2023-12-24,Store_A,Groceries,Bread,37
2023-12-25,Store_A,Groceries,Bread,42
2023-12-26,Store_A,Groceries,Bread,44
2023-12-27,Store_A,Groceries,Bread,39
2023-12-28,Store_A,Groceries,Bread,44
2023-12-29,Store_A,Groceries,Bread,37
2023-12-30,Store_A,Groceries,Bread,45
2023-12-31,Store_A,Groceries,Bread,45
2023-01-01,Store_B,Electronics,Laptop,106
2023-01-02,Store_B,Electronics,Laptop,100
2023-01-03,Store_B,Electronics,Laptop,103
2023-01-04,Store_B,Electronics,Laptop,105
2023-01-05,Store_B,Electronics,Laptop,104
2023-01-06,Store_B,Electronics,Laptop,110
2023-01-07,Store_B,Electronics,Laptop,110
2023-01-08,Store_B,Electronics,Laptop,105
2023-01-09,Store_B,Electronics,Laptop,110
2023-01-10,Store_B,Electronics,Laptop,113
2023-01-11,Store_B,Electronics,Laptop,114
2023-01-12,Store_B,Electronics,Laptop,109
2023-01-13,Store_B,Electronics,Laptop,112
2023-01-14,Store_B,Electronics,Laptop,107
2023-01-15,Store_B,Electronics,Laptop,109
2023-01-16,Store_B,Electronics,Laptop,107
2023-01-17,Store_B,Electronics,Laptop,112
2023-01-18,Store_B,Electronics,Laptop,107
2023-01-19,Store_B,Electronics,Laptop,106
2023-01-20,Store_B,Electronics,Laptop,114
2023-01-21,Store_B,Electronics,Laptop,106
2023-01-22,Store_B,Electronics,Laptop,112
2023-01-23,Store_B,Electronics,Laptop,106
2023-01-24,Store_B,Electronics,Laptop,111
2023-01-25,Store_B,Electronics,Laptop,105
2023-01-26,Store_B,Electronics,Laptop,107
2023-01-27,Store_B,Electronics,Laptop,104
2023-01-28,Store_B,Electronics,Laptop,107
2023-01-29,Store_B,Electronics,Laptop,109
2023-01-30,Store_B,Electronics,Laptop,107
2023-01-31,Store_B,Electronics,Laptop,99
2023-02-01,Store_B,Electronics,Laptop,101
2023-02-02,Store_B,Electronics,Laptop,101
2023-02-03,Store_B,Electronics,Laptop,98
2023-02-04,Store_B,Electronics,Laptop,97
2023-02-05,Store_B,Electronics,Laptop,96
2023-02-06,Store_B,Electronics,Laptop,93
2023-02-07,Store_B,Electronics,Laptop,94
2023-02-08,Store_B,Electronics,Laptop,90
2023-02-09,Store_B,Electronics,Laptop,95
2023-02-10,Store_B,Electronics,Laptop,89
2023-02-11,Store_B,Electronics,Laptop,97
2023-02-12,Store_B,Electronics,Laptop,93
2023-02-13,Store_B,Electronics,Laptop,87
2023-02-14,Store_B,Electronics,Laptop,92
2023-02-15,Store_B,Electronics,Laptop,96
2023-02-16,Store_B,Electronics,Laptop,94
2023-02-17,Store_B,Electronics,Laptop,88
2023-02-18,Store_B,Electronics,Laptop,88
2023-02-19,Store_B,Electronics,Laptop,90
2023-02-20,Store_B,Electronics,Laptop,89
2023-02-21,Store_B,Electronics,Laptop,90
2023-02-22,Store_B,Electronics,Laptop,94
2023-02-23,Store_B,Electronics,Laptop,88
2023-02-24,Store_B,Electronics,Laptop,94
2023-02-25,Store_B,Electronics,Laptop,91
2023-02-26,Store_B,Electronics,Laptop,99
2023-02-27,Store_B,Electronics,Laptop,97
2023-02-28,Store_B,Electronics,Laptop,101
2023-03-01,Store_B,Electronics,Laptop,94
2023-03-02,Store_B,Electronics,Laptop,95
2023-03-03,Store_B,Electronics,Laptop,98
2023-03-04,Store_B,Electronics,Laptop,96
2023-03-05,Store_B,Electronics,Laptop,99
2023-03-06,Store_B,Electronics,Laptop,106
2023-03-07,Store_B,Electronics,Laptop,105
2023-03-08,Store_B,Electronics,Laptop,106
2023-03-09,Store_B,Electronics,Laptop,104
2023-03-10,Store_B,Electronics,Laptop,102
2023-03-11,Store_B,Electronics,Laptop,105
2023-03-12,Store_B,Electronics,Laptop,108
2023-03-13,Store_B,Electronics,Laptop,106
2023-03-14,Store_B,Electronics,Laptop,104
2023-03-15,Store_B,Electronics,Laptop,112
2023-03-16,Store_B,Electronics,Laptop,109
2023-03-17,Store_B,Electronics,Laptop,110
2023-03-18,Store_B,Electronics,Laptop,109
2023-03-19,Store_B,Electronics,Laptop,111
2023-03-20,Store_B,Electronics,Laptop,108
2023-03-21,Store_B,Electronics,Laptop,114
2023-03-22,Store_B,Electronics,Laptop,110
2023-03-23,Store_B,Electronics,Laptop,108
2023-03-24,Store_B,Electronics,Laptop,106
2023-03-25,Store_B,Electronics,Laptop,115
2023-03-26,Store_B,Electronics,Laptop,110
2023-03-27,Store_B,Electronics,Laptop,105
2023-03-28,Store_B,Electronics,Laptop,106
2023-03-29,Store_B,Electronics,Laptop,103
2023-03-30,Store_B,Electronics,Laptop,110
2023-03-31,Store_B,Electronics,Laptop,109
2023-04-01,Store_B,Electronics,Laptop,102
2023-04-02,Store_B,Electronics,Laptop,107
2023-04-03,Store_B,Electronics,Laptop,107
2023-04-04,Store_B,Electronics,Laptop,98
2023-04-05,Store_B,Electronics,Laptop,101
2023-04-06,Store_B,Electronics,Laptop,103
2023-04-07,Store_B,Electronics,Laptop,96
2023-04-08,Store_B,Electronics,Laptop,97
2023-04-09,Store_B,Electronics,Laptop,99
2023-04-10,Store_B,Electronics,Laptop,94
2023-04-11,Store_B,Electronics,Laptop,95
2023-04-12,Store_B,Electronics,Laptop,97
2023-04-13,Store_B,Electronics,Laptop,99
2023-04-14,Store_B,Electronics,Laptop,91
2023-04-15,Store_B,Electronics,Laptop,91
2023-04-16,Store_B,Electronics,Laptop,96
2023-04-17,Store_B,Electronics,Laptop,93
2023-04-18,Store_B,Electronics,Laptop,87
2023-04-19,Store_B,Electronics,Laptop,90
2023-04-20,Store_B,Electronics,Laptop,90
2023-04-21,Store_B,Electronics,Laptop,95
2023-04-22,Store_B,Electronics,Laptop,92
2023-04-23,Store_B,Electronics,Laptop,95
2023-04-24,Store_B,Electronics,Laptop,92
2023-04-25,Store_B,Electronics,Laptop,92
2023-04-26,Store_B,Electronics,Laptop,92
2023-04-27,Store_B,Electronics,Laptop,92
2023-04-28,Store_B,Electronics,Laptop,90
2023-04-29,Store_B,Electronics,Laptop,97
2023-04-30,Store_B,Electronics,Laptop,97
2023-05-01,Store_B,Electronics,Laptop,91
2023-05-02,Store_B,Electronics,Laptop,99
2023-05-03,Store_B,Electronics,Laptop,97
2023-05-04,Store_B,Electronics,Laptop,95
2023-05-05,Store_B,Electronics,Laptop,96
2023-05-06,Store_B,Electronics,Laptop,101
2023-05-07,Store_B,Electronics,Laptop,105
2023-05-08,Store_B,Electronics,Laptop,98
2023-05-09,Store_B,Electronics,Laptop,104
2023-05-10,Store_B,Electronics,Laptop,108
2023-05-11,Store_B,Electronics,Laptop,108
2023-05-12,Store_B,Electronics,Laptop,107
2023-05-13,Store_B,Electronics,Laptop,104
2023-05-14,Store_B,Electronics,Laptop,110
2023-05-15,Store_B,Electronics,Laptop,112
2023-05-16,Store_B,Electronics,Laptop,105
2023-05-17,Store_B,Electronics,Laptop,113
2023-05-18,Store_B,Electronics,Laptop,111
2023-05-19,Store_B,Electronics,Laptop,111
2023-05-20,Store_B,Electronics,Laptop,109
2023-05-21,Store_B,Electronics,Laptop,106
2023-05-22,Store_B,Electronics,Laptop,115
2023-05-23,Store_B,Electronics,Laptop,113
2023-05-24,Store_B,Electronics,Laptop,107
2023-05-25,Store_B,Electronics,Laptop,106
2023-05-26,Store_B,Electronics,Laptop,107
2023-05-27,Store_B,Electronics,Laptop,105
2023-05-28,Store_B,Electronics,Laptop,105
2023-05-29,Store_B,Electronics,Laptop,112
2023-05-30,Store_B,Electronics,Laptop,104
2023-05-31,Store_B,Electronics,Laptop,106
2023-06-01,Store_B,Electronics,Laptop,111
2023-06-02,Store_B,Electronics,Laptop,106
2023-06-03,Store_B,Electronics,Laptop,106
2023-06-04,Store_B,Electronics,Laptop,101
2023-06-05,Store_B,Electronics,Laptop,104
2023-06-06,Store_B,Electronics,Laptop,104
2023-06-07,Store_B,Electronics,Laptop,106
2023-06-08,Store_B,Electronics,Laptop,105
2023-06-09,Store_B,Electronics,Laptop,96
2023-06-10,Store_B,Electronics,Laptop,95
2023-06-11,Store_B,Electronics,Laptop,102
2023-06-12,Store_B,Electronics,Laptop,98
2023-06-13,Store_B,Electronics,Laptop,91
2023-06-14,Store_B,Electronics,Laptop,97
2023-06-15,Store_B,Electronics,Laptop,91
2023-06-16,Store_B,Electronics,Laptop,94
2023-06-17,Store_B,Electronics,Laptop,96
2023-06-18,Store_B,Electronics,Laptop,93
2023-06-19,Store_B,Electronics,Laptop,95
2023-06-20,Store_B,Electronics,Laptop,93
2023-06-21,Store_B,Electronics,Laptop,95
2023-06-22,Store_B,Electronics,Laptop,88
2023-06-23,Store_B,Electronics,Laptop,94
2023-06-24,Store_B,Electronics,Laptop,94
2023-06-25,Store_B,Electronics,Laptop,88
2023-06-26,Store_B,Electronics,Laptop,90
2023-06-27,Store_B,Electronics,Laptop,93
2023-06-28,Store_B,Electronics,Laptop,91
2023-06-29,Store_B,Electronics,Laptop,91
2023-06-30,Store_B,Electronics,Laptop,94
2023-07-01,Store_B,Electronics,Laptop,99
2023-07-02,Store_B,Electronics,Laptop,95
2023-07-03,Store_B,Electronics,Laptop,100
2023-07-04,Store_B,Electronics,Laptop,94
2023-07-05,Store_B,Electronics,Laptop,101
2023-07-06,Store_B,Electronics,Laptop,103
2023-07-07,Store_B,Electronics,Laptop,96
2023-07-08,Store_B,Electronics,Laptop,101
2023-07-09,Store_B,Electronics,Laptop,103
2023-07-10,Store_B,Electronics,Laptop,106
2023-07-11,Store_B,Electronics,Laptop,101
2023-07-12,Store_B,Electronics,Laptop,109
2023-07-13,Store_B,Electronics,Laptop,103
2023-07-14,Store_B,Electronics,Laptop,108
2023-07-15,Store_B,Electronics,Laptop,106
2023-07-16,Store_B,Electronics,Laptop,110
2023-07-17,Store_B,Electronics,Laptop,110
2023-07-18,Store_B,Electronics,Laptop,109
2023-07-19,Store_B,Electronics,Laptop,111
2023-07-20,Store_B,Electronics,Laptop,108
2023-07-21,Store_B,Electronics,Laptop,107
2023-07-22,Store_B,Electronics,Laptop,111
2023-07-23,Store_B,Electronics,Laptop,107
2023-07-24,Store_B,Electronics,Laptop,108
2023-07-25,Store_B,Electronics,Laptop,111
2023-07-26,Store_B,Electronics,Laptop,110
2023-07-27,Store_B,Electronics,Laptop,113
2023-07-28,Store_B,Electronics,Laptop,114
2023-07-29,Store_B,Electronics,Laptop,107
2023-07-30,Store_B,Electronics,Laptop,114
2023-07-31,Store_B,Electronics,Laptop,106
2023-08-01,Store_B,Electronics,Laptop,106
2023-08-02,Store_B,Electronics,Laptop,108
2023-08-03,Store_B,Electronics,Laptop,102
2023-08-04,Store_B,Electronics,Laptop,107
2023-08-05,Store_B,Electronics,Laptop,100
2023-08-06,Store_B,Electronics,Laptop,103
2023-08-07,Store_B,Electronics,Laptop,107
2023-08-08,Store_B,Electronics,Laptop,104
2023-08-09,Store_B,Electronics,Laptop,99
2023-08-10,Store_B,Electronics,Laptop,99
2023-08-11,Store_B,Electronics,Laptop,97
2023-08-12,Store_B,Electronics,Laptop,96
2023-08-13,Store_B,Electronics,Laptop,100
2023-08-14,Store_B,Electronics,Laptop,93
2023-08-15,Store_B,Electronics,Laptop,91
2023-08-16,Store_B,Electronics,Laptop,92
2023-08-17,Store_B,Electronics,Laptop,97
2023-08-18,Store_B,Electronics,Laptop,92
2023-08-19,Store_B,Electronics,Laptop,97
2023-08-20,Store_B,Electronics,Laptop,92
2023-08-21,Store_B,Electronics,Laptop,88
2023-08-22,Store_B,Electronics,Laptop,90
2023-08-23,Store_B,Electronics,Laptop,88
2023-08-24,Store_B,Electronics,Laptop,88
2023-08-25,Store_B,Electronics,Laptop,90
2023-08-26,Store_B,Electronics,Laptop,92
2023-08-27,Store_B,Electronics,Laptop,93
2023-08-28,Store_B,Electronics,Laptop,96
2023-08-29,Store_B,Electronics,Laptop,89
2023-08-30,Store_B,Electronics,Laptop,90
2023-08-31,Store_B,Electronics,Laptop,97
2023-09-01,Store_B,Electronics,Laptop,94
2023-09-02,Store_B,Electronics,Laptop,92
2023-09-03,Store_B,Electronics,Laptop,92
2023-09-04,Store_B,Electronics,Laptop,98
2023-09-05,Store_B,Electronics,Laptop,96
2023-09-06,Store_B,Electronics,Laptop,93
2023-09-07,Store_B,Electronics,Laptop,96
2023-09-08,Store_B,Electronics,Laptop,104
2023-09-09,Store_B,Electronics,Laptop,103
2023-09-10,Store_B,Electronics,Laptop,100
2023-09-11,Store_B,Electronics,Laptop,104
2023-09-12,Store_B,Electronics,Laptop,108
2023-09-13,Store_B,Electronics,Laptop,101
2023-09-14,Store_B,Electronics,Laptop,107
2023-09-15,Store_B,Electronics,Laptop,106
2023-09-16,Store_B,Electronics,Laptop,107
2023-09-17,Store_B,Electronics,Laptop,108
2023-09-18,Store_B,Electronics,Laptop,112
2023-09-19,Store_B,Electronics,Laptop,110
2023-09-20,Store_B,Electronics,Laptop,112
2023-09-21,Store_B,Electronics,Laptop,112
2023-09-22,Store_B,Electronics,Laptop,114
2023-09-23,Store_B,Electronics,Laptop,109
2023-09-24,Store_B,Electronics,Laptop,107
2023-09-25,Store_B,Electronics,Laptop,112
2023-09-26,Store_B,Electronics,Laptop,111
2023-09-27,Store_B,Electronics,Laptop,106
2023-09-28,Store_B,Electronics,Laptop,114
2023-09-29,Store_B,Electronics,Laptop,114
2023-09-30,Store_B,Electronics,Laptop,106
2023-10-01,Store_B,Electronics,Laptop,107
2023-10-02,Store_B,Electronics,Laptop,108
2023-10-03,Store_B,Electronics,Laptop,107
2023-10-04,Store_B,Electronics,Laptop,103
2023-10-05,Store_B,Electronics,Laptop,109
2023-10-06,Store_B,Electronics,Laptop,108
2023-10-07,Store_B,Electronics,Laptop,103
2023-10-08,Store_B,Electronics,Laptop,105
2023-10-09,Store_B,Electronics,Laptop,107
2023-10-10,Store_B,Electronics,Laptop,99
2023-10-11,Store_B,Electronics,Laptop,101
2023-10-12,Store_B,Electronics,Laptop,104
2023-10-13,Store_B,Electronics,Laptop,103
2023-10-14,Store_B,Electronics,Laptop,101
2023-10-15,Store_B,Electronics,Laptop,92
2023-10-16,Store_B,Electronics,Laptop,95
2023-10-17,Store_B,Electronics,Laptop,94
2023-10-18,Store_B,Electronics,Laptop,97
2023-10-19,Store_B,Electronics,Laptop,89
2023-10-20,Store_B,Electronics,Laptop,97
2023-10-21,Store_B,Electronics,Laptop,93
2023-10-22,Store_B,Electronics,Laptop,90
2023-10-23,Store_B,Electronics,Laptop,95
2023-10-24,Store_B,Electronics,Laptop,91
2023-10-25,Store_B,Electronics,Laptop,91
2023-10-26,Store_B,Electronics,Laptop,91
2023-10-27,Store_B,Electronics,Laptop,87
2023-10-28,Store_B,Electronics,Laptop,87
2023-10-29,Store_B,Electronics,Laptop,94
2023-10-30,Store_B,Electronics,Laptop,94
2023-10-31,Store_B,Electronics,Laptop,93
2023-11-01,Store_B,Electronics,Laptop,91
2023-11-02,Store_B,Electronics,Laptop,90
2023-11-03,Store_B,Electronics,Laptop,90
2023-11-04,Store_B,Electronics,Laptop,98
2023-11-05,Store_B,Electronics,Laptop,95
2023-11-06,Store_B,Electronics,Laptop,95
2023-11-07,Store_B,Electronics,Laptop,101
2023-11-08,Store_B,Electronics,Laptop,93
2023-11-09,Store_B,Electronics,Laptop,100
2023-11-10,Store_B,Electronics,Laptop,97
2023-11-11,Store_B,Electronics,Laptop,101
2023-11-12,Store_B,Electronics,Laptop,101
2023-11-13,Store_B,Electronics,Laptop,102
2023-11-14,Store_B,Electronics,Laptop,103
2023-11-15,Store_B,Electronics,Laptop,100
2023-11-16,Store_B,Electronics,Laptop,101
2023-11-17,Store_B,Electronics,Laptop,104
2023-11-18,Store_B,Electronics,Laptop,112
2023-11-19,Store_B,Electronics,Laptop,107
2023-11-20,Store_B,Electronics,Laptop,108
2023-11-21,Store_B,Electronics,Laptop,106
2023-11-22,Store_B,Electronics,Laptop,112
2023-11-23,Store_B,Electronics,Laptop,107
2023-11-24,Store_B,Electronics,Laptop,114
2023-11-25,Store_B,Electronics,Laptop,107
2023-11-26,Store_B,Electronics,Laptop,114
2023-11-27,Store_B,Electronics,Laptop,112
2023-11-28,Store_B,Electronics,Laptop,113
